1024, 0.6, 2, 539.0, 547.5
1024, 0.6, 2, 518.8, 524.9
1024, 0.6, 2, 468.4, 474.4
1024, 0.6, 2, 495.0, 500.0
1024, 0.6, 2, 455.0, 460.3
1024, 0.6, 2, 396.3, 400.8
1024, 0.6, 2, 475.0, 480.1
1024, 0.6, 2, 428.8, 433.3
1024, 0.6, 2, 391.5, 396.0
1024, 0.6, 2, 482.3, 487.9
1024, 0.6, 2, 518.8, 524.3
1024, 0.6, 2, 433.6, 437.6
1024, 0.6, 2, 446.8, 454.1
1024, 0.6, 2, 466.5, 471.0
1024, 0.6, 2, 389.9, 395.2
1024, 0.6, 2, 362.6, 367.0
1024, 0.6, 2, 385.2, 391.6
1024, 0.6, 2, 492.7, 497.9
1024, 0.6, 2, 428.4, 433.3
1024, 0.6, 2, 462.2, 466.8
1024, 0.6, 2, 503.6, 508.9
1024, 0.6, 2, 478.1, 484.6
1024, 0.6, 2, 635.1, 641.6
1024, 0.6, 2, 424.8, 429.6
1024, 0.6, 2, 436.4, 443.1
1024, 0.6, 2, 580.3, 585.2
1024, 0.6, 2, 452.8, 458.0
1024, 0.6, 2, 478.5, 483.0
1024, 0.6, 2, 466.2, 471.8
1024, 0.6, 2, 494.2, 501.1
2048, 0.6, 2, 1785.0, 1798.8
2048, 0.6, 2, 1535.4, 1548.4
2048, 0.6, 2, 1463.4, 1478.2
2048, 0.6, 2, 1717.6, 1730.7
1024, 0.6, 2, 470.1, 478.3
1024, 0.6, 2, 413.5, 419.8
1024, 0.6, 2, 510.3, 516.0
1024, 0.6, 2, 485.1, 492.0
1024, 0.6, 2, 653.1, 658.9
1024, 0.6, 2, 508.3, 515.1
1024, 0.6, 2, 417.7, 423.6
1024, 0.6, 2, 548.7, 556.2
1024, 0.6, 2, 492.3, 499.0
1024, 0.6, 2, 629.3, 636.4
1024, 0.6, 2, 624.3, 629.6
1024, 0.6, 2, 500.8, 507.7
1024, 0.6, 2, 495.0, 501.0
1024, 0.6, 2, 595.1, 601.5
1024, 0.6, 2, 447.4, 453.7
1024, 0.6, 2, 415.9, 423.5
1024, 0.6, 2, 551.1, 557.3
1024, 0.6, 2, 557.9, 565.0
1024, 0.6, 2, 608.1, 614.0
1024, 0.6, 2, 659.7, 666.7
1024, 0.6, 2, 442.2, 449.2
1024, 0.6, 2, 418.5, 424.2
1024, 0.6, 2, 562.4, 568.7
1024, 0.6, 2, 592.5, 599.5
1024, 0.6, 2, 530.8, 536.0
1024, 0.6, 2, 491.6, 498.0
1024, 0.6, 2, 490.5, 496.1
1024, 0.6, 2, 510.8, 517.9
1024, 0.6, 2, 554.6, 560.9
1024, 0.6, 2, 519.1, 526.8
2048, 0.6, 2, 1510.8, 1530.9
2048, 0.6, 2, 2179.3, 2193.2
2048, 0.6, 2, 1475.4, 1488.6
2048, 0.6, 2, 1445.5, 1460.4
2048, 0.6, 2, 2020.5, 2035.2
2048, 0.6, 2, 2204.9, 2218.6
2048, 0.6, 2, 1774.1, 1789.1
2048, 0.6, 2, 2111.1, 2124.9
2048, 0.6, 2, 1935.6, 1949.6
2048, 0.6, 2, 2001.4, 2018.0
2048, 0.6, 2, 1547.7, 1562.2
2048, 0.6, 2, 1961.8, 1975.7
2048, 0.6, 2, 1530.8, 1544.4
2048, 0.6, 2, 1820.5, 1835.5
2048, 0.6, 2, 1688.2, 1703.5
2048, 0.6, 2, 1717.3, 1731.0
2048, 0.6, 2, 2024.6, 2038.4
2048, 0.6, 2, 1903.8, 1918.5
